i,j,k,probability
36,11,0,0.7288208166019434
36,11,1,0.7316601698658626
36,11,2,0.7346309295892544
36,11,3,0.7377402742518131
36,11,4,0.7409939200537702
36,11,5,0.744398750488634
36,11,6,0.7479504750759909
36,11,7,0.7516670491809126
36,11,8,0.755564832601067
36,11,9,0.7596499880386067
36,11,10,0.7639206253099036
36,11,11,0.768379457695128
36,11,12,0.7729773967104228
36,11,13,0.7778642772426468
36,11,14,0.783036688573354
36,11,15,0.7884315579479775
36,11,16,0.7940032813331015
36,11,17,0.7997303910295754
36,11,18,0.8054519113203373
36,11,19,0.8123579718185705
36,11,20,0.8194660259551683
36,11,21,0.8263724975854325
36,11,22,0.83316073133304
36,11,23,0.8398145694714955
36,11,24,0.8466870934902955
36,11,25,0.8532021941141141
36,11,26,0.859412051153296
36,11,27,0.8652901413132105
36,11,28,0.8709984081830888
36,11,29,0.8765030824982815
36,11,30,0.8817427723545782
36,11,31,0.8868364147124926
36,11,32,0.891734658396807
36,11,33,0.8965052938333229
36,11,34,0.9013076746109336
36,11,35,0.9063490406604677
36,11,36,0.9115912955633592
36,11,37,0.9171327513859279
36,11,38,0.922889175967546
36,11,39,0.9276716009862486
36,11,40,0.931070202185907
36,11,41,0.9346661580321848
36,11,42,0.9400069316227877
36,11,43,0.9450470287778083
36,11,44,0.9498108155644418
36,11,45,0.954237406919153
36,11,46,0.9584103921746473
36,11,47,0.9618821060703596
36,11,48,0.9635151113799223
36,11,49,0.965072008556425
36,11,50,0.9665733582601058
36,11,51,0.9679179175532555
36,11,52,0.969312383427011
36,11,53,0.9706773401790376
36,11,54,0.9719696300864417
36,11,55,0.9731519147490215
36,11,56,0.9742835354607147
36,11,57,0.9750680466737311
36,11,58,0.9765267280837028
36,11,59,0.9776670532804858
36,11,60,0.9785776583932275
36,11,61,0.9793010694982852
36,11,62,0.9799772188431551
36,11,63,0.9799772188431551
36,12,0,0.7224698293678242
36,12,1,0.7253481008644075
36,12,2,0.7283595458697958
36,12,3,0.7315114248926206
36,12,4,0.7348095621160871
36,12,5,0.7382608714037403
36,12,6,0.7418616870118668
36,12,7,0.7456291748633236
36,12,8,0.749580094939976
36,12,9,0.7537208362688621
36,12,10,0.7580496947604868
36,12,11,0.7625695427541264
36,12,12,0.767234068524465
36,12,13,0.7721850220680853
36,12,14,0.7774263567502806
36,12,15,0.7828941427543176
36,12,16,0.7885426937209001
36,12,17,0.7943531565009139
36,12,18,0.8001721766869357
36,12,19,0.8071320780733068
36,12,20,0.8143421508801725
36,12,21,0.8213494097565294
36,12,22,0.8282444622951052
36,12,23,0.8350349533500714
36,12,24,0.8420461991493584
36,12,25,0.8485992071854411
36,12,26,0.8549096529970905
36,12,27,0.8609024704810213
36,12,28,0.8667290301256448
36,12,29,0.8723630966695252
36,12,30,0.8777376026371704
36,12,31,0.882944668449359
36,12,32,0.8879729355577645
36,12,33,0.8929274916857769
36,12,34,0.8979046322681095
36,12,35,0.903163964680693
36,12,36,0.9086597861201287
36,12,37,0.9144493823304667
36,12,38,0.9203340509514466
36,12,39,0.9248244534663518
36,12,40,0.9283356889484281
36,12,41,0.93229976594473
36,12,42,0.9378029644767003
36,12,43,0.9430002951638352
36,12,44,0.9479163804648206
36,12,45,0.952487845596054
36,12,46,0.956800502042808
36,12,47,0.9601646487501613
36,12,48,0.961868314679448
36,12,49,0.963492821992207
36,12,50,0.9650595940807044
36,12,51,0.966462930608677
36,12,52,0.9679185421749453
36,12,53,0.9693435349212289
36,12,54,0.9706928326649154
36,12,55,0.9719274155772767
36,12,56,0.9731092215777223
36,12,57,0.973928597996554
36,12,58,0.9754522662419355
36,12,59,0.9766435400604664
36,12,60,0.9775949215864301
36,12,61,0.9783507845534611
36,12,62,0.9790573119761772
36,12,63,0.9790573119761772
36,13,0,0.7160172375956242
36,13,1,0.7189341708346568
36,13,2,0.7219860175706088
36,13,3,0.7251801355623275
36,13,4,0.7285223516091268
36,13,5,0.7320198673072253
36,13,6,0.7356695451024142
36,13,7,0.7394876170236928
36,13,8,0.7434912159980935
36,13,9,0.7476870595804201
36,13,10,0.7520731636093494
36,13,11,0.7566546393122575
36,13,12,0.7613856838133848
36,13,13,0.7663996475511575
36,13,14,0.7717086534544499
36,13,15,0.777248225129908
36,13,16,0.7829712635090528
36,13,17,0.7888745380489639
36,13,18,0.794785914567955
36,13,19,0.8017924359476458
36,13,20,0.8091022605889786
36,13,21,0.8162086935791928
36,13,22,0.8232127683226781
36,13,23,0.8302055617884718
36,13,24,0.8372606950819917
36,13,25,0.8438822508420548
36,13,26,0.850280614187327
36,13,27,0.8564144373101021
36,13,28,0.8623601834197291
36,13,29,0.8681203572365863
36,13,30,0.873621302175402
36,13,31,0.8789293786989064
36,13,32,0.8841288716890107
36,13,33,0.8892593790999485
36,13,34,0.8944570396561704
36,13,35,0.8999174000735767
36,13,36,0.905648573535552
36,13,37,0.9117144836993102
36,13,38,0.9177043701663176
36,13,39,0.9218748045701031
36,13,40,0.9254954983469266
36,13,41,0.9298666957790711
36,13,42,0.9355348934408809
36,13,43,0.9408921969559004
36,13,44,0.9459634687501745
36,13,45,0.9506827722033377
36,13,46,0.955138161998631
36,13,47,0.9583716869690252
36,13,48,0.9601488511293905
36,13,49,0.9618437060959211
36,13,50,0.9634785702623895
36,13,51,0.9649430998784403
36,13,52,0.9664623876667084
36,13,53,0.967949918129512
36,13,54,0.9693586148799657
36,13,55,0.9706477030102914
36,13,56,0.9718818240578765
36,13,57,0.9727375521600814
36,13,58,0.9743289929380654
36,13,59,0.9755734129118441
36,13,60,0.976567338209103
36,13,61,0.9773570650212956
36,13,62,0.9780952966281131
36,13,63,0.9780952966281131
36,14,0,0.7094542010234519
36,14,1,0.712409025932421
36,14,2,0.7155004559142171
36,14,3,0.7187359879798155
36,14,4,0.722121426991274
36,14,5,0.725664270789142
36,14,6,0.729361798981446
36,14,7,0.7332294053921811
36,14,8,0.7372845678960648
36,14,9,0.7415346194113128
36,14,10,0.7459769048844624
36,14,11,0.7506188617957925
36,14,12,0.7554145745713363
36,14,13,0.7604902063924515
36,14,14,0.7658655944685919
36,14,15,0.7714772140080728
36,14,16,0.7772725746625145
36,14,17,0.7832663160678958
36,14,18,0.7892644830673663
36,14,19,0.7963193854671282
36,14,20,0.8037295425084261
36,14,21,0.8109422919166785
36,14,22,0.8180384799985869
36,14,23,0.8252269315256436
36,14,24,0.8323083874962747
36,14,25,0.83900658669759
36,14,26,0.8455332425828486
36,14,27,0.8517895139442663
36,14,28,0.8578622227591229
36,14,29,0.8637629452173446
36,14,30,0.8694001445133548
36,14,31,0.8748233095252691
36,14,32,0.8801994012924141
36,14,33,0.8855127743282227
36,14,34,0.8909409734806595
36,14,35,0.8966107554449873
36,14,36,0.9025871367244509
36,14,37,0.9089044365708784
36,14,38,0.914819026310407
36,14,39,0.918819470047013
36,14,40,0.9225661822865403
36,14,41,0.9273513286972545
36,14,42,0.933188614130019
36,14,43,0.9387100468574996
36,14,44,0.9439407182920971
36,14,45,0.9488120403188547
36,14,46,0.9534143547105174
36,14,47,0.9565000739192607
36,14,48,0.9583536674101278
36,14,49,0.9601216998735684
36,14,50,0.9618274178265778
36,14,51,0.9633556413003932
36,14,52,0.9649412264372762
36,14,53,0.9664938875345577
36,14,54,0.9679644631164392
36,14,55,0.9693103465276547
36,14,56,0.9705989937068233
36,14,57,0.9714926173859123
36,14,58,0.9731547254202416
36,14,59,0.9744545763851389
36,14,60,0.9754928838414314
36,14,61,0.9763179437467794
36,14,62,0.9770892598406449
36,14,63,0.9770892598406449
36,15,0,0.7027687114273121
36,15,1,0.7057602353756259
36,15,2,0.7088900335069934
36,15,3,0.7121656994629886
36,15,4,0.7155929913432968
36,15,5,0.7191797073727707
36,15,6,0.7229234436596569
36,15,7,0.7268391772270212
36,15,8,0.7309444882827638
36,15,9,0.7352469871119436
36,15,10,0.739743458687429
36,15,11,0.7444437398703441
36,15,12,0.749301594981483
36,15,13,0.7544388897260592
36,15,14,0.7598788534871953
36,15,15,0.7655584517016143
36,15,16,0.7714225693578369
36,15,17,0.7775032821180137
36,15,18,0.7835860204279987
36,15,19,0.7907026220294487
36,15,20,0.7981982343171348
36,15,21,0.8055001586693097
36,15,22,0.8126879880685737
36,15,23,0.8200702970496001
36,15,24,0.8271990519415884
36,15,25,0.8340172480475883
36,15,26,0.8406798583988072
36,15,27,0.8470672502318923
36,15,28,0.8532544386903907
36,15,29,0.8592835734909705
36,15,30,0.8650497869074809
36,15,31,0.870590572242454
36,15,32,0.8761469019431559
36,15,33,0.8816928009851143
36,15,34,0.8873326421419583
36,15,35,0.8932410861709879
36,15,36,0.8994801910761291
36,15,37,0.9060205684730849
36,15,38,0.9115381157640077
36,15,39,0.91566241933803
36,15,40,0.9195322079425209
36,15,41,0.9247666481919979
36,15,42,0.9307754980784999
36,15,43,0.936463731245678
36,15,44,0.9418566507329172
36,15,45,0.9468829439393613
36,15,46,0.9516352588840175
36,15,47,0.9545465474771704
36,15,48,0.9564795959912137
36,15,49,0.958323729447032
36,15,50,0.9601031564478504
36,15,51,0.9616976610615504
36,15,52,0.9633522571490987
36,15,53,0.9649727350570849
36,15,54,0.9665077601099078
36,15,55,0.9679128141165596
36,15,56,0.9692582820660135
36,15,57,0.9701914042714438
36,15,58,0.9719271865721156
36,15,59,0.9732848434079506
36,15,60,0.9743694447535799
36,15,61,0.975231366181475
36,15,62,0.9760372031173841
36,15,63,0.9760372031173841
36,16,0,0.6959946964631587
36,16,1,0.6990218543106108
36,16,2,0.7021889035346988
36,16,3,0.7055034627459522
36,16,4,0.7089713927128873
36,16,5,0.7126007000169863
36,16,6,0.7163891171084728
36,16,7,0.720351850652456
36,16,8,0.7245057581249594
36,16,9,0.7288587480159496
36,16,10,0.7334082798543275
36,16,11,0.7381649609702365
36,16,12,0.7430823532382509
36,16,13,0.7482821594315983
36,16,14,0.7537821928946761
36,16,15,0.7595262192420551
36,16,16,0.7654621520387327
36,16,17,0.7716224399787952
36,16,18,0.7777865130807142
36,16,19,0.7849810301318749
36,16,20,0.7925264200678143
36,16,21,0.7999263101503045
36,16,22,0.8072380367836608
36,16,23,0.8147482408011943
36,16,24,0.8219654687972557
36,16,25,0.8288819655041089
36,16,26,0.8356871649515455
36,16,27,0.8422185720874732
36,16,28,0.8485343121576798
36,16,29,0.8546972812090344
36,16,30,0.8605901416876166
36,16,31,0.8662751327342331
36,16,32,0.8720113393073528
36,16,33,0.8777824167837073
36,16,34,0.883640447840098
36,16,35,0.8897756797071863
36,16,36,0.8963302817678993
36,16,37,0.9030552952601805
36,16,38,0.9081460145137362
36,16,39,0.9123864626007633
36,16,40,0.9163941718986186
36,16,41,0.9220957114545634
36,16,42,0.9282802190071407
36,16,43,0.934139440896934
36,16,44,0.9396988795414473
36,16,45,0.9448844052810333
36,16,46,0.9497910154270623
36,16,47,0.9525077274503698
36,16,48,0.9545233521703554
36,16,49,0.9564466049142147
36,16,50,0.9583026911607462
36,16,51,0.9599661521841539
36,16,52,0.9616925670701538
36,16,53,0.9633836431977936
36,16,54,0.9649857812697957
36,16,55,0.9664524685484429
36,16,56,0.9678571376583447
36,16,57,0.9688314220219815
36,16,58,0.9706440011375693
36,16,59,0.9720619315204725
36,16,60,0.9731948141605532
36,16,61,0.9740951866606826
36,16,62,0.9749370387275432
36,16,63,0.9749370387275432
36,17,0,0.6891091837182511
36,17,1,0.692171918312576
36,17,2,0.69537612399875
36,17,3,0.6987294134305981
36,17,4,0.702237957363858
36,17,5,0.7059098097377419
36,17,6,0.709743058031497
36,17,7,0.7137525315974402
36,17,8,0.717954647581686
36,17,9,0.7223576939897859
36,17,10,0.726961073372622
36,17,11,0.731774172311715
36,17,12,0.7367520213970782
36,17,13,0.7420114890194862
36,17,14,0.7475703899375163
36,17,15,0.7533793518610723
36,17,16,0.7593944486483896
36,17,17,0.7656306150778174
36,17,18,0.7718785835748705
36,17,19,0.7791271957428878
36,17,20,0.7867327574097946
36,17,21,0.7942482202156863
36,17,22,0.8017211958467501
36,17,23,0.809295582231765
36,17,24,0.8166150067790764
36,17,25,0.823646056046208
36,17,26,0.830581660255788
36,17,27,0.8372458855393554
36,17,28,0.8436741572657571
36,17,29,0.8499807295934166
36,17,30,0.8560163346544146
36,17,31,0.8618940767614187
36,17,32,0.8677985155852163
36,17,33,0.8737696060610269
36,17,34,0.8798862375231374
36,17,35,0.8862574156393164
36,17,36,0.8931162057307033
36,17,37,0.9000072397833417
36,17,38,0.9046736440349062
36,17,39,0.9090034131315207
36,17,40,0.9131537774867391
36,17,41,0.9193528721055358
36,17,42,0.9257153910769851
36,17,43,0.9317481809067534
36,17,44,0.9374769252963525
36,17,45,0.942824604211575
36,17,46,0.9478885813650341
36,17,47,0.9503801129069845
36,17,48,0.9524815311659236
36,17,49,0.9544870172366714
36,17,50,0.9564228090699836
36,17,51,0.9581579910945613
36,17,52,0.9599591285145113
36,17,53,0.9617236813710379
36,17,54,0.9633956909295691
36,17,55,0.9649265635684379
36,17,56,0.9663929021339357
36,17,57,0.9674100745747549
36,17,58,0.9693026918233996
36,17,59,0.9707834589793267
36,17,60,0.9719666883385173
36,17,61,0.972907164537178
36,17,62,0.9737865858620667
36,17,63,0.9737865858620667
36,18,0,0.6820986270056132
36,18,1,0.6851952015207001
36,18,2,0.6884348425292444
36,18,3,0.6918249805465422
36,18,4,0.6953721472466303
36,18,5,0.6990843938660918
36,18,6,0.7029605432279649
36,18,7,0.7070142896511272
36,18,8,0.7112628266304127
36,18,9,0.7157129753833156
36,18,10,0.7203673941006078
36,18,11,0.7252340229803598
36,18,12,0.7302711858590847
36,18,13,0.7355853052085997
36,18,14,0.741204197299018
36,18,15,0.7470682866536775
36,18,16,0.7531605353259312
36,18,17,0.7594709591836364
36,18,18,0.7658082825263541
36,18,19,0.7730889134503407
36,18,20,0.7807816392362674
36,18,21,0.7883450714709918
36,18,22,0.7960244512982589
36,18,23,0.803670825742028
36,18,24,0.8111128535571576
36,18,25,0.8182820730603041
36,18,26,0.8253620043927078
36,18,27,0.8321608270347534
36,18,28,0.8386983327555262
36,18,29,0.8451363370187919
36,18,30,0.8513316652490537
36,18,31,0.8573791216559202
36,18,32,0.8634953340871558
36,18,33,0.8696807328723171
36,18,34,0.8760661886257247
36,18,35,0.8826848520518098
36,18,36,0.8898352176644374
36,18,37,0.8964536678621726
36,18,38,0.9010994595749855
36,18,39,0.9055019489592239
36,18,40,0.90982265251104
36,18,41,0.9165197717434876
36,18,42,0.9230643778368663
36,18,43,0.9292749357572877
36,18,44,0.9351772970965838
36,18,45,0.940691456340702
36,18,46,0.9458888359944824
36,18,47,0.9481600796055377
36,18,48,0.9503506052794422
36,18,49,0.9524415351689439
36,18,50,0.9544601760761575
36,18,51,0.9562699341850878
36,18,52,0.9581487952535599
36,18,53,0.9599898021884924
36,18,54,0.9617345385284956
36,18,55,0.9633322400005757
36,18,56,0.9648628063175073
36,18,57,0.9659246566153511
36,18,58,0.9679006752787276
36,18,59,0.9694469407271971
36,18,60,0.9706826625990918
36,18,61,0.9716649601672939
36,18,62,0.9725835666373374
36,18,63,0.9725835666373374
36,19,0,0.6749680909477525
36,19,1,0.6780969486063437
36,19,2,0.6813703543947995
36,19,3,0.6847955491008296
36,19,4,0.6883794469838588
36,19,5,0.6921300969037105
36,19,6,0.6960475340732053
36,19,7,0.7001435003725317
36,19,8,0.704435983858221
36,19,9,0.7089306152473094
36,19,10,0.7136334842302903
36,19,11,0.7185514336221037
36,19,12,0.7236481234202032
36,19,13,0.7290117816869282
36,19,14,0.734685516191407
36,19,15,0.7406012725967132
36,19,16,0.7467686475562263
36,19,17,0.7531558198096505
36,19,18,0.7595919205134745
36,19,19,0.7668674658333765
36,19,20,0.7746436796396311
36,19,21,0.7822631860352363
36,19,22,0.7901600696300046
36,19,23,0.7979149540852413
36,19,24,0.8054840700944323
36,19,25,0.812777001161145
36,19,26,0.8199713788117637
36,19,27,0.8269114491407209
36,19,28,0.8335786482313307
36,19,29,0.8401412354333528
36,19,30,0.846484717970385
36,19,31,0.8527350162894671
36,19,32,0.8590180046508817
36,19,33,0.8654782130090245
36,19,34,0.8721413050675026
36,19,35,0.8790410506094933
36,19,36,0.8864472707143324
36,19,37,0.8925642473586559
36,19,38,0.8973312307958439
36,19,39,0.9018794850215487
36,19,40,0.9065540884460319
36,19,41,0.913612244016731
36,19,42,0.9203411411168801
36,19,43,0.9267319286783321
36,19,44,0.9328106075971062
36,19,45,0.9384941138687815
36,19,46,0.9434800894906648
36,19,47,0.945843877546787
36,19,48,0.9481269211468396
36,19,49,0.9503066022459796
36,19,50,0.9524113336309694
36,19,51,0.9542986143807877
36,19,52,0.956258298907747
36,19,53,0.9581788377005953
36,19,54,0.9599992547308215
36,19,55,0.9616665217728799
36,19,56,0.9632639661599226
36,19,57,0.9643723494880352
36,19,58,0.9664352579506703
36,19,59,0.9680497842263706
36,19,60,0.9693402271186413
36,19,61,0.9703661307455524
36,19,62,0.9713256019419338
36,19,63,0.9713256019419338
36,20,0,0.6677458080087055
36,20,1,0.6709058553304202
36,20,2,0.6742117706221824
36,20,3,0.6776707488011853
36,20,4,0.6812900604984764
36,20,5,0.6850777388180767
36,20,6,0.6890350575856843
36,20,7,0.6931720545747374
36,20,8,0.6975062405744032
36,20,9,0.7020439295958686
36,20,10,0.7067936090262854
36,20,11,0.7117611275287514
36,20,12,0.7169159672067976
36,20,13,0.7223282225355804
36,20,14,0.7280490456193931
36,20,15,0.7340197431836774
36,20,16,0.7402592041429004
36,20,17,0.7467210782537181
36,20,18,0.7532572606361155
36,20,19,0.7605225776201583
36,20,20,0.7683446817075689
36,20,21,0.7760833895777057
36,20,22,0.7841578440585091
36,20,23,0.7920285053360011
36,20,24,0.7997396719434348
36,20,25,0.8071660587246683
36,20,26,0.8144731657839501
36,20,27,0.8215393035038828
36,20,28,0.8283351785292812
36,20,29,0.8349960832729482
36,20,30,0.8415503804114429
36,20,31,0.8480084822421102
36,20,32,0.8544633536340611
36,20,33,0.8612096229436493
36,20,34,0.8681296031589889
36,20,35,0.875347730918029
36,20,36,0.8829701046547402
36,20,37,0.8885366287882526
36,20,38,0.8934418737757143
36,20,39,0.8981416304639439
36,20,40,0.9033609214494956
36,20,41,0.9106104213667376
36,20,42,0.9175276435181664
36,20,43,0.924102850543745
36,20,44,0.9303621782670044
36,20,45,0.9362194070179194
36,20,46,0.9409649595418381
36,20,47,0.9434276286704134
36,20,48,0.94580669709877
36,20,49,0.9480785338464286
36,20,50,0.9502726955373398
36,20,51,0.952240537724324
36,20,52,0.9542842453297059
36,20,53,0.9562874956044416
36,20,54,0.9581866474890026
36,20,55,0.9599263118671311
36,20,56,0.9615933785969359
36,20,57,0.962750217001841
36,20,58,0.9649036318160681
36,20,59,0.9665892851544248
36,20,60,0.9679367626196094
36,20,61,0.969008125983987
36,20,62,0.9700102071217658
36,20,63,0.9700102071217658
36,21,0,0.6604049762890315
36,21,1,0.6635948705918313
36,21,2,0.666931575132526
36,21,3,0.6704226304011321
36,21,4,0.6740757743643624
36,21,5,0.6778987822964401
36,21,6,0.6818951623497922
36,21,7,0.6860709409713461
36,21,8,0.6904428576679473
36,21,9,0.695022105999511
36,21,10,0.6998176461002255
36,21,11,0.7048332099675926
36,21,12,0.7100492213167661
36,21,13,0.7154975294238951
36,21,14,0.7212536062061803
36,21,15,0.7272931361189198
36,21,16,0.7336064506022991
36,21,17,0.7401426045515556
36,21,18,0.7467935975454429
36,21,19,0.7539434548834787
36,21,20,0.7618295968443727
36,21,21,0.769843630121978
36,21,22,0.7780224914887512
36,21,23,0.7860105212684461
36,21,24,0.7938494128583162
36,21,25,0.8014142905459257
36,21,26,0.8088443506527856
36,21,27,0.8160564996972289
36,21,28,0.8229843483474288
36,21,29,0.8297674789344258
36,21,30,0.8365100836562778
36,21,31,0.8431970776912787
36,21,32,0.8498590277437378
36,21,33,0.8568351976708876
36,21,34,0.8640379899251693
36,21,35,0.8715675984170621
36,21,36,0.8790343739281159
36,21,37,0.8843869612203892
36,21,38,0.8894250471966874
36,21,39,0.8942670259024375
36,21,40,0.9000891805124747
36,21,41,0.9075317299478128
36,21,42,0.9146393029013884
36,21,43,0.9214012460404639
36,21,44,0.9278438113231469
36,21,45,0.9338775514187414
36,21,46,0.9383421137348759
36,21,47,0.9409073247214303
36,21,48,0.9433860206521605
36,21,49,0.9457535143513448
36,21,50,0.9480405448113487
36,21,51,0.9500920799935434
36,21,52,0.9522231109909687
36,21,53,0.9543123554279658
36,21,54,0.9562933980586013
36,21,55,0.9581083881989354
36,21,56,0.959847917318924
36,21,57,0.9610552011349383
36,21,58,0.9633028699894951
36,21,59,0.9650626229605792
36,21,60,0.9664695359011163
36,21,61,0.9675882836323866
36,21,62,0.9686347874989272
36,21,63,0.9686347874989272
36,22,0,0.6529427250630742
36,22,1,0.6561617196876491
36,22,2,0.6595282941598756
36,22,3,0.6630503690196763
36,22,4,0.6667363017333796
36,22,5,0.6705936343461417
36,22,6,0.6746283518451839
36,22,7,0.6788422619239969
36,22,8,0.6832498158702626
36,22,9,0.6878687509100905
36,22,10,0.6927092306469771
36,22,11,0.697772347541014
36,22,12,0.7030505669372342
36,22,13,0.7085332763630776
36,22,14,0.7143140746087392
36,22,15,0.7204228409084124
36,22,16,0.7268152259856289
36,22,17,0.7334292683240855
36,22,18,0.7402025927588181
36,22,19,0.7472103311902344
36,22,20,0.7551076304111588
36,22,21,0.7634678238150141
36,22,22,0.7717835788147273
36,22,23,0.7798868468042301
36,22,24,0.7878502778013183
36,22,25,0.7955373277295029
36,22,26,0.8030747473584836
36,22,27,0.8104166208955248
36,22,28,0.8174897425408489
36,22,29,0.8244040468372663
36,22,30,0.8313461799175006
36,22,31,0.8382538020565362
36,22,32,0.8452096338801643
36,22,33,0.852381254004474
36,22,34,0.8598971215561488
36,22,35,0.8677514152035337
36,22,36,0.8746122650326835
36,22,37,0.8800995976155201
36,22,38,0.8852697736312083
36,22,39,0.8902703377385883
36,22,40,0.896715357667127
36,22,41,0.9043546972868538
36,22,42,0.9116565873795232
36,22,43,0.9186094218873819
36,22,44,0.9252395537466712
36,22,45,0.931454209265935
36,22,46,0.9356073201094327
36,22,47,0.9382788253114168
36,22,48,0.9408608461553656
36,22,49,0.9433275944179749
36,22,50,0.9457110306230373
36,22,51,0.9478494833663851
36,22,52,0.9500712393843858
36,22,53,0.9522498647000779
36,22,54,0.9543160569722153
36,22,55,0.9562093994333697
36,22,56,0.9580243284549019
36,22,57,0.9592841176392497
36,22,58,0.961629922207108
36,22,59,0.9634668562804675
36,22,60,0.9649356952151924
36,22,61,0.966103824834771
36,22,62,0.9671966337186291
36,22,63,0.9671966337186291
36,23,0,0.6454019205367527
36,23,1,0.6486491019403569
36,23,2,0.6520447195061736
36,23,3,0.6555970068347621
36,23,4,0.6593148261179557
36,23,5,0.6632054259482099
36,23,6,0.6672773079508669
36,23,7,0.6715278079395837
36,23,8,0.6759707122419926
36,23,9,0.680628550102406
36,23,10,0.6855123416608313
36,23,11,0.6906209069460116
36,23,12,0.6959590999698331
36,23,13,0.7014737121868568
36,23,14,0.7072859759328729
36,23,15,0.7134593688401148
36,23,16,0.7199236563132448
36,23,17,0.7266104916961318
36,23,18,0.7335028703462465
36,23,19,0.7403736492411499
36,23,20,0.7483329513525738
36,23,21,0.7569640137778499
36,23,22,0.7653962165494461
36,23,23,0.773623882651734
36,23,24,0.7817279211550332
36,23,25,0.7895576246998492
36,23,26,0.7971955802120498
36,23,27,0.8046650617151273
36,23,28,0.8118792726223705
36,23,29,0.81893871295072
36,23,30,0.8261069511821986
36,23,31,0.8332402545783164
36,23,32,0.8404511756461306
36,23,33,0.8478738157291921
36,23,34,0.8557148782234277
36,23,35,0.8639046698951188
36,23,36,0.8700567209400035
36,23,37,0.8756742033959822
36,23,38,0.8809904557305711
36,23,39,0.8861638666248037
36,23,40,0.893260863743747
36,23,41,0.901098458569344
36,23,42,0.9085964839039066
36,23,43,0.9157423527590258
36,23,44,0.9225625003763289
36,23,45,0.9289607565159435
36,23,46,0.9327562149079384
36,23,47,0.9355378562051843
36,23,48,0.9382269926145623
36,23,49,0.9407966883933421
36,23,50,0.9432801653378736
36,23,51,0.9455088531522766
36,23,52,0.9478248374586242
36,23,53,0.950096335120389
36,23,54,0.9522510399834896
36,23,55,0.9542258607449101
36,23,56,0.9561192261773189
36,23,57,0.9574336515502915
36,23,58,0.9598816101885664
36,23,59,0.9617989182094828
36,23,60,0.9633322654872045
36,23,61,0.9645518493194346
36,23,62,0.9656929169204397
36,23,63,0.9656929169204397
36,24,0,0.637852923922795
36,24,1,0.6411284963478554
36,24,2,0.6445537460119398
36,24,3,0.6481368925418719
36,24,4,0.651886906464683
36,24,5,0.6558113010695277
36,24,6,0.6599184157011264
36,24,7,0.6642071805696386
36,24,8,0.6686883905340852
36,24,9,0.6733857856523138
36,24,10,0.6783113846147578
36,24,11,0.6834647833386681
36,24,12,0.6888498683681551
36,24,13,0.6944209797529185
36,24,14,0.7002730454491359
36,24,15,0.7064957553343696
36,24,16,0.7130183771236458
36,24,17,0.7197702607211625
36,24,18,0.7267314899401561
36,24,19,0.7336997137612706
36,24,20,0.7416081495353983
36,24,21,0.7503546364459175
36,24,22,0.7589059914667808
36,24,23,0.7672427915312259
36,24,24,0.7754670890831519
36,24,25,0.783417492447545
36,24,26,0.7911697192542481
36,24,27,0.7987853240611615
36,24,28,0.8061468018279949
36,24,29,0.8134149452990055
36,24,30,0.8207933844269858
36,24,31,0.8281574838084931
36,24,32,0.835609677871771
36,24,33,0.8433168790591781
36,24,34,0.8514961275309016
36,24,35,0.859499319850017
36,24,36,0.8654266896012489
36,24,37,0.8711188515463157
36,24,38,0.8765858599786706
36,24,39,0.8819306771320833
36,24,40,0.8897003793772592
36,24,41,0.897739839727327
36,24,42,0.9054378708889838
36,24,43,0.9127808683665749
36,24,44,0.9197953340164322
36,24,45,0.9263816014584454
36,24,46,0.9297843016702093
36,24,47,0.9326800078618384
36,24,48,0.9354801417274518
36,24,49,0.938156571890798
36,24,50,0.940743821679165
36,24,51,0.9430661546076493
36,24,52,0.9454799720995751
36,24,53,0.9478479387405963
36,24,54,0.9500946239906399
36,24,55,0.9521541495286749
36,24,56,0.9541290882323913
36,24,57,0.955500352605443
36,24,58,0.9580546228773955
36,24,59,0.9600556114329349
36,24,60,0.9616561433770582
36,24,61,0.9629293304178709
36,24,62,0.9641206837279968
36,24,63,0.9641206837279968
36,25,0,0.6301893619433524
36,25,1,0.6334928954160636
36,25,2,0.6369473020878792
36,25,3,0.6405607690644213
36,25,4,0.6443423873855536
36,25,5,0.6483000133880235
36,25,6,0.6524417459578844
36,25,7,0.6567685029281385
36,25,8,0.6612872090995553
36,25,9,0.6660231892492418
36,25,10,0.6709897233194357
36,25,11,0.6761875019773413
36,25,12,0.6816188983522357
36,25,13,0.687247750925042
36,25,14,0.693135426283583
36,25,15,0.6994056042232764
36,25,16,0.70598670640418
36,25,17,0.7128055703047118
36,25,18,0.7198361291800293
36,25,19,0.7269085417207788
36,25,20,0.7347316563908731
36,25,21,0.7436077740473426
36,25,22,0.7522921833949018
36,25,23,0.7607493125852681
36,25,24,0.7690918949763237
36,25,25,0.7771661316219305
36,25,26,0.7850027020590093
36,25,27,0.7927447542655202
36,25,28,0.8003253478355166
36,25,29,0.8077772658818034
36,25,30,0.8153386558795963
36,25,31,0.8229947822136865
36,25,32,0.8306964711776903
36,25,33,0.8387106336275818
36,25,34,0.847180094698951
36,25,35,0.8545633988905124
36,25,36,0.8606410672417298
36,25,37,0.8664063182431473
36,25,38,0.8720430874897285
36,25,39,0.8776087968952443
36,25,40,0.8860572831235667
36,25,41,0.8942998034280776
36,25,42,0.9021994202988054
